id,paragraph,problems,question_plus,hint
generation-for-nlp-439_aug,"(가)가/이 귀산 등에게 말하기를 “세속에도 5계가 있으니, 첫째는 충성으로써 임금을 섬기는 것, 둘째는 효도로써 어버이를 섬기는 것, 셋째는 신의로써 벗을 사귀는 것, 넷째는 싸움에 임하여 물러서지 않는 것, 다섯째는 생명 있는 것을 죽이 되가려서 한다는 것이다. 그대들은 이를 실행함에 소홀하지 말라.”라고 하였다. －삼국사기－","{'question': '(가) 인물이 주장한 5계의 내용 중 잘못된 것은 무엇인가?', 'choices': ['임금을 충성으로 섬기는 것', '어버이를 효도로 섬기는 것', '싸움에 임하여 도망치는 것', '벗을 신의로 사귀는 것', '생명 있는 것을 죽이지 않겠다는 것'], 'answer': 3}",,"(가) 인물이 제시한 5계 중 하나에서 싸움에 대한 태도를 언급하고 있으며, 도망치지 말라는 내용을 확인해 보세요."
generation-for-nlp-440_aug,(가) 도쿄에서 2․8 독립선언 발표 국내에서 6․10만 세 운동 발발,"{'question': '(가) 사건과 관련하여 이후 발생한 주요 운동으로 옳은 것은?', 'choices': ['조선 독립 동맹이 결성되었다.', '민족자결주의를 주장하는 운동이 시작되었다.', '3․1 운동이 발발하였다.', '조선 혁명군이 창설되었다.', '국내에서 만세운동이 일어났다.'], 'answer': 5}",,"도쿄에서 독립선언이 발표된 이후, 국내에서 민족의식 고취를 위해 다양한 만세운동이 발생했습니다."
generation-for-nlp-441_aug,고종은 연호를 ‘광무’로 바꾸고 환구단을 세워 이곳에서 황제로 즉위하였으며 나라 이름을 (가)으로/로 선포하고 자주 독립 국가임을 알렸다.,"{'question': ""고종이 '광무'로 연호를 바꾼 이유로 가장 적절한 것은?"", 'choices': ['일본의 압력을 극복하기 위해', '외교적으로 인정을 받기 위해', '국가의 자주성을 강조하기 위해', '경제 발전을 도모하기 위해', '왕권 강화를 위해'], 'answer': 3}",,"고종은 자주 독립 국가임을 알리기 위해 새로운 연호를 채택하고, 이를 통해 국가의 자존심을 세우고자 했습니다."
generation-for-nlp-443_aug,"옛사람이 말하기를 나라는 멸망할 수 있으나 그 역사는 결코 없어질 수 없다고 했으니, 이는 나라가 형체라면 역사는 정신이 기 때문이다. 이 제 우리나라의 형체는 없어져 버렸지만, 정신은 살아남아야 할 것이 다.","{'question': '역사를 형체와 정신으로 나누었을 때, 정신이 남아야 한다는 주장의 의의는 무엇인가?', 'choices': ['역사는 단지 과거의 사건을 나열하는 것에 그친다.', '한 나라의 정체성이 역사에 뿌리를 두고 있다는 것을 의미한다.', '역사는 원래 한 사람의 기억에 의존한다.', '나라의 정치적 상황이 역사에 대한 전부를 결정한다.', '역사는 점차 잊혀지고 새로운 사건이 대체할 것이다.'], 'answer': 2}",,이 질문은 단락에서 언급된 '역사의 정신'과 '나라의 형체'라는 개념을 다시 생각해보는 데 집중하고 있습니다. 어느 선택지가 역사와 정체성의 관계를 올바르게 설명하는지 찾아보세요.
generation-for-nlp-445_aug,"이 찬 이사부가 하슬라 주 군주가 되어, ‘우산국 사람이 우매하고 사나워서 위엄으로 복종시키기는 어려우니 계책을 써서 굴복시키는 것이 좋겠다.’라고 생각하였다. 이에 나무로 사자 모형을 많이 만들어 배에 나누어 싣고 우산국 해안에 이르러, 속임수로 통고하기를 “만약에 너희가 항복하지 않는다면 곧바로 이 맹수들을 풀어 너희를 짓밟아 죽이겠다.”라고 하였다. 그 나라 사람이 두려워 즉시 항복하였다.","{'question': '이사부가 우산국을 정복하기 위해 사용한 전략은 무엇인가?', 'choices': ['직접 전투를 벌였다.', '외교를 통해 동맹을 맺었다.', '나무로 만든 사자 모형으로 속임수를 썼다.', '우산국과 무역 관계를 맺었다.', '과거의 전쟁에서 승리한 기록을 언급했다.'], 'answer': 3}",,이사부는 우산국 사람들의 두려움을 이용해 항복을 이끌어내기 위해 특별한 장치를 사용했습니다.
generation-for-nlp-446_aug,"팔순 동안 내가 한 일을 만약 나 자신에게 묻는다면 첫째는 탕평책인데, 스스로 ‘탕평’이란 두 글자가 부끄럽다. 둘째는 균역법인데, 그 효과가 승려에게까지 미쳤다. 셋째는 청계천 준설인데, 만세에 이어질 업적이다. …(하략)…－어제 문업 (御製問業)－","{'question': ""언급된 정책 중에서 '탕평책'의 주된 목적은 무엇인가요?"", 'choices': ['농업 생산성 향상', '군사력 강화', '사치 공업 증진', '사회적 갈등 해소', '외교 관계 강화'], 'answer': 4}",,"'탕평책'은 정치적인 균형과 화합을 목표로 한 정책으로, 사회적 분쟁을 줄이는 데 초점을 맞추었습니다. 단락에서도 이러한 내용이 암시되고 있습니다."
generation-for-nlp-447_aug,"제주도 고산리 유적은 ㉠시대의 연대를 앞당길 수 있는 단서를 제공해주고 있다. 여기에서 출토된 삼각형 모양의 돌화살촉과 ‘이른 민무늬 토기’를 분석하여 ㉠시대가 기원전 8,000년 경부터 시작되었음을 알게 되었다. 출토된 토기는 일명 ‘고산리식토기’라고 불린다.","{'question': '고산리 유적에서 출토된 유물의 종류로 옳은 것은?', 'choices': ['네모 형태의 도자기', '원형 금속 장식', '삼각형 모양의 돌화살촉', '장식적인 돌판', '길이 긴 나무 지팡이'], 'answer': 3}",,제주도 고산리 유적에서는 특정한 모양의 돌화살촉과 함께 민무늬 토기가 발견되었다. 이 유물의 형태는 단락에서 언급된 내용을 참고하면 알 수 있다.
generation-for-nlp-448_aug,○장수왕은 남 진 정책의 일환으로 수도를 이곳으로 천도 하였다. ○묘청은 이곳으로 수도를 옮길 것을 주장하였다.,"{'question': '장수왕이 수도를 천도한 이유로 옳은 것은?', 'choices': ['국방 강화와 경제 발전을 위해', '외교 관계 악화를 피하기 위해', '문화 유산 보호를 위해', '농업 중심지로 이동하기 위해', '군사 작전을 위해 전략적 위치 확보'], 'answer': 1}",,"단락에서는 장수왕이 수도를 이동한 목적이 남 진 정책의 일환으로 명시되어 있으며, 이는 국방이나 경제와 관련된 이유로 해석될 수 있습니다."
generation-for-nlp-449_aug,"이제 살펴보건대, 신라가 주․군을 설치할 때 그 전정(田丁), 호구(戶口)가 현의 규모가 되지 못하는 곳에는 ㉠, ㉡을/를 두어 소재지의 읍에 속하게 하였다. －신증동국 여지승람－지난 왕조 때 5도와 양계에 있던 역과 진에서 역을 부담한 사람과 ㉡의 사람은 모두 고려 태조 때의 명령을 거역한 사람이므로, 고려는 이들에게 천하고 힘든 일을 맡게 했다.－ 태조실록－","{'question': '신라의 주․군 설치에 해당하는 지역의 주민들은 어떤 대우를 받았는가?', 'choices': ['중류 계층으로서 정치적 권한이 부여되었다.', '지역 경제에 활발히 참여하며 세금을 부담했다.', '중앙 정부의 결정에 따라 군역을 면제받았다.', '하층민으로 분류되어 특별한 권리를 부여받지 못했다.', '교육을 받을 기회가 많아 계층 상승이 가능했다.'], 'answer': 4}",,"이 단락에서는 신라의 특정 지역 주민들이 어떤 지위와 대우를 받았는지를 다루고 있으며, 특히 그들의 사회적 위치가 저조했음을 나타냅니다."
generation-for-nlp-450_aug,"㉠은/는 만민공동회를 개최하여 외국 열강의 내정간섭을 비판하였다. 또 정부 관리들까지 참석한 관민공동회를 열어 국정개혁에 관한 내용을 논의하였다. 이를 통해 각 부대신과 중추원의장이 합동으로 서명날인하지 않은 조약을 시행하지 말 것, 전국 재정을 탁 지부로 하여금 관리하게 하고 예산과 결산에 관한 사항을 인민에게 공표할 것 등의 요구가 담긴 헌의 6조를 채택하였다.","{'question': '주어진 단락에서 헌의 6조의 내용으로 옳은 것은 무엇인가?', 'choices': ['모든 조약을 비공식적으로 재검토할 것을 요청하였다.', '재정 문제와 관련된 사항을 국민에게 알릴 것을 요구하였다.', '외국 열강과의 무역을 확대할 것을 요구하였다.', '군사력을 강화하기 위한 예산안을 작성할 것을 요청하였다.', '독립적인 정부를 수립할 것을 요구하였다.'], 'answer': 2}",,"헌의 6조는 국정개혁과 관련된 요구 사항을 담고 있으며, 인민에게 예산 및 결산 사항을 공표할 것을 강조하고 있습니다."
generation-for-nlp-451_aug,"임진왜란 이후에 우의 정 유성룡도 역시 미곡을 거두는 것이 편리하다고 주장하였으나, 일이 성취되지 못하였다. 1608년에 이르러 좌의 정 이 원익의 건의로 (가)을/를 비로소 시행하여, 민결(民結)에서 미곡을 거두어 서울로 옮기게 하였다.－ 만기 요람－","{'question': '임진왜란 이후 유성룡과 이원익의 정책 변화에 따른 결과로 옳은 것은?', 'choices': ['민결에서의 미곡 거두기 정책으로 상업이 위축되었다.', '서울로 미곡을 운반함으로써 농민의 세금 부담이 증가하였다.', '빈곤 상태의 농민들이 대거 서울로 이주하게 되었다.', '전국적으로 적정한 식량 분배가 이루어졌다.', '시장 거래의 활성화를 촉진하였다.'], 'answer': 5}",,"단락에서는 유성룡과 이원익에 의해 시행된 정책이 농업과 상업의 변화에 영향을 미쳤음을 언급하고 있습니다. 선택지들 중 정책의 효과로 봤을 때, 시장 거래에 긍정적인 영향을 미친 사항을 찾아보세요."
generation-for-nlp-452_aug,"풍토에 따라 곡식을 심고 가꾸는 법이 다르니, 고을의 경험 많은 농부를 각 도의 감사가 방문하여 농사짓는 방법을 알아본 후 아뢰라고 왕께서 명령하셨다. 이어 왕께서 정초와 변효문 등을 시켜 감사가 아뢴 바 중에서 꼭 필요하고 중요한 것만을 뽑아 농사직설을 편찬하게 하셨다.","{'question': '왕이 농업 발전을 위해 행한 주요 조치는 무엇인가?', 'choices': ['각 도의 농부들을 방문하여 농사 방법을 조사하도록 지시하였다.', '새로운 법률을 제정하여 농작물 거래를 규제하였다.', '도읍지를 변경하여 농업 중심지로 삼았다.', '농업 관련 서적을 외국에서 수입하였다.', '새로운 종자를 개발하여 보급하였다.'], 'answer': 1}",,단락에서는 왕이 농사 방법을 알아보기 위해 농부들을 조사하라고 명령한 내용이 강조되어 있습니다.
generation-for-nlp-453_aug,"○은력(殷曆) 정월에 지내는 제천행사는 나라에서 여는 대회로 날마다 먹고 마시고 노래하고 춤추는데, 이를 영고라 하였다. 이 때 형옥을 중단하고 죄수를 풀어주었다. ○국내에 있을 때의 의복은 흰색을 숭상하며, 흰베로 만든 큰 소매 달린 도포와 바지를 입고 가죽신을 신는다. 외국에 나갈 때는 비단 옷 ․ 수놓은 옷․모직 옷을 즐겨 입는다.－삼국지 위서동이전－","{'question': '○국에서 정월에 지내는 제천행사와 관련된 내용으로 옳은 것은?', 'choices': ['제천행사 동안에는 모든 공적인 활동이 활발히 이루어진다.', '사람들은 제천행사 중에 음악과 춤을 즐긴다.', '죄수들은 제천행사 기간 동안 새로운 죄를 범하게 된다.', '제천행사에서는 외국 의복을 권장한다.', '제천행사 후 모든 사람들은 해산하지 않고 같이 머물러야 한다.'], 'answer': 2}",,"제천행사는 국가에서 개최되는 행사로, 주로 음악과 춤이 포함되어 있으며, 특별한 의식을 지니고 있습니다."
generation-for-nlp-454_aug,"왕께서는 “우리나라 사람들은 유교 경전과 중국 역사에 대해서는 자세히 말하는 사람이 있으나 우리나라의 사실에 이르러서는 잘 알지 못하니 매우 유감이다. 중국 역사서에 우리 삼국의 열전이 있지만 상세하게 실리지 않았다. 또한, 삼국의 고기(古記)는 문체가 거칠고 졸렬하며 빠진 부분이 많으므로, 이런 까닭에 임금의 선과 악, 신하의 충과 사악, 국가의 안위 등에 관한 것을 다 드러내어 그로써 후세에 권계(勸戒)를 보이지 못했다. 마땅히 일관된 역사를 완성하고 만대에 물려주어 해와 별처럼 빛나도록 해야 하겠다.”라고 하셨습니다.","{'question': '왕께서 언급한 역사서의 문제점으로 옳지 않은 것은?', 'choices': ['중국 역사서에 삼국의 열전이 포함되어 있다.', '삼국의 고기는 문체가 거칠고 졸렬하다.', '역사서가 국가의 안위에 관한 내용을 포함하고 있지 않다.', '기존 역사서가 후세에 권계를 제공하지 못했다.', '일관된 역사를 완성할 필요성이 강조되었다.'], 'answer': 1}",,"단락에서는 삼국의 열전이 상세하게 실리지 않았다는 언급이 있으며, 이 점이 역사서의 문제점으로 지적되고 있습니다."
generation-for-nlp-455_aug,"소총회는 …(중략) … 한국 인민의 대표가 국회를 구성하여 중앙정부를 수립할 수 있도록 선거를 시행함이 긴요하다고 여기며, 총회의 의결에 따라 국제연합 한국 임시위원단이 접근할 수 있는 지역에서 결의 문 제2호에 기술된 계획을 시행함이 동 위원단에 부과된 임무임을 결의한 다.","{'question': '다음 중 소총회의 결의가 직접적으로 영향을 미친 사건은 무엇인가요?', 'choices': ['한국전쟁이 발발하였다.', '한국 정부의 수립이 발표되었다.', '남북한이 통일 회담을 진행하였다.', '유엔의 한국 파견 군이 발족되었다.', '평화 협정이 체결되었다.'], 'answer': 2}",,소총회는 한국 인민의 대표가 국회를 구성하고 중앙정부를 수립하기 위한 선거를 시행하는 것을 강조했습니다. 이는 정부 수립의 직접적인 연관성을 갖고 있습니다.
generation-for-nlp-456_aug,탑골공원에 모인 수많은 학생과 시민이 독립선언식을 거행하고 만세를 부르며 거리를 행진하였다. 이후 만세시위는 전국으로 확산하였다. 이 운동을 계기로 독립운동가 사이에는 독립운동을 더욱 조직적으로 전개하자는 공감대가 형성되어 (가)가/이 만들어졌다. (가)는/은 구미 위원부를 설치하는 등 적극적으로 독립운동을 펼쳐나갔다.,"{'question': '탑골공원에서의 독립선언식 이후 어떤 변화가 있었나요?', 'choices': ['독립선언식을 계기로 독립운동가들 간의 갈등이 심화되었다.', '만세시위가 전국적으로 확산되었다.', '공원 주변의 상점들이 시위를 반대하기 시작했다.', '독립운동가들이 외국으로 이주하기 시작했다.', '정부가 시위를 지지하는 성명을 발표했다.'], 'answer': 2}",,"단락에 따르면, 탑골공원에서의 만세시위가 이후 어떤 영향을 미쳤는지 살펴보면 답을 찾을 수 있습니다."
generation-for-nlp-457_aug,"1945년 12월 모스크바에서 미국, 소련, 영국의 외무장관들은 한국 문제를 논의하였다. 이 회의에서 미국, 소련, 영국, 중국이 최장 5년간 신탁통치를 시행한다는 합의가 이루어졌다. 또 미국과 소련이 (가)를/을 개최해 민주주의 임시정부 수립 문제에 대해 논의하기로 했다. 이 합의에 따라 1946년 3월 서울에서 (가)가/이 시작되었다.","{'question': '1945년 모스크바 회의에서 논의된 한국 문제의 핵심 내용은 무엇인가?', 'choices': ['한국의 즉각적인 독립을 보장하기로 했다.', '한국에 대한 신탁통치를 합의하였다.', '일본의 전후 처리 문제를 논의하였다.', '한반도 통일 문제를 구체적으로 합의하였다.', '맥아더 장군의 한국 주둔 문제를 다루었다.'], 'answer': 2}",,"모스크바 회의에서 미국, 소련, 영국의 외무장관들은 한국에 대해 신탁통치 문제에 대한 합의를 이루었다는 점에 주목해야 합니다."
generation-for-nlp-459_aug,"(가) 제10관 일본국 인민이 조선국 지정의 각 항구에 머무는 동안에 죄를 범한 것이 조선국 인민에 관계되는 사건일 때에는 일본 국 관원이 재판한다. (나) 제4관 중국 상인이 조선의 양화진 및 한성에 영업소를 개설할 경우를 제외하고, 각종 화물을 내륙으로 운반하여 상점을 차리고 파는 것을 허가하지 않는다. 단, 내륙 행상이 필요한 경우 지방관의 허가서를 받아야 한다.","{'question': '(가), (나) 단락에서 명시된 일본 및 중국 상인의 조선 내에서의 상업 활동에 관한 규정으로 맞는 것은?', 'choices': ['일본 상인이 조선에서 범죄를 저질렀을 경우, 한국 법원에서 재판이 이루어진다.', '중국 상인은 조선의 내륙에서 자유롭게 영업을 할 수 있다.', '일본 관원이 조선의 사건에 대해 재판을 할 수 있는 기준이 설정되어 있다.', '조선의 지방관은 일본 상인의 영업을 무조건 허가해야 한다.', '조선의 모든 외국 상인은 내륙에서의 영업에 대해 아무런 제한이 없다.'], 'answer': 3}",,주어진 단락에서는 일본 관원이 특정 조건에서 조선에서의 재판 권한을 갖는다는 언급이 있습니다. 이를 바탕으로 선택지를 판단해 보세요.
generation-for-nlp-460_aug,"이 시기의 불교 조각은 지역에 따라 다양하게 제작되었다. 처음에는 하남 하사창동의 철 조 석가 여래 좌상과 같은 대형 철불이 많이 제작되었다. 또한 덩치가 큰 석 불이 유행하였는데, 논산 관촉사 석조 미륵보살 입상이 대표적이다. 이 불상은 큰 규모에 비해 조형미는 다소 떨어지지만, 소박한 지방 문화의 모습을 잘 보여 준다.","{'question': '이 시기에 주로 제작된 철불의 특징으로 옳은 것은?', 'choices': ['철불들은 대부분 소형 크기로 제작되었다.', '석불과 함께 유행한 대형 금속 불상들이 있었다.', '철불은 항상 석불보다 조형미가 뛰어났다.', '철불은 하남 지역에서 주로 제작되었다.', '이 시기의 불상들은 주로 외부 디자인이 복잡했다.'], 'answer': 4}",,단락에서는 하남 지역에서 제작된 대형 철불의 예시가 언급되어 있습니다. 이를 통해 지역과 관련한 특징을 찾아보세요.
generation-for-nlp-461_aug,(가)신라의 우산국 복속 (나)고구려의 서 안평 점령(다) 백제의 대야성 점령 (라)신라의 금관가야 병합,"{'question': '다음 사건 중 신라가 외부 세력을 정복한 순서로 바르게 나열한 것은?', 'choices': ['(가)→(라)→(다)→(나)', '(다)→(나)→(가)→(라)', '(나)→(가)→(라)→(다)', '(라)→(다)→(가)→(나)', '(가)→(다)→(나)→(라)'], 'answer': 1}",,"각 국가에 대한 신라의 정복 사건을 고려하면, 신라가 먼저 복속한 국가와 다음에 정복한 사건을 주의 깊게 살펴봐야 합니다."
generation-for-nlp-463_aug,(가)농민군이 정부와 전주화약을 맺었다. (나) 농민군이 우금치에서 전투를 벌였다. (다) 농민군이 황토현에서 관군을 물리쳤다. (라) 전봉준 등이 농민을 모아 고부 관아를 습격하였다.,"{'question': '농민군의 전투와 주요 사건 중 어느 것이 가장 먼저 발생했는가?', 'choices': ['정부와 전주화약을 맺었다.', '관군을 황토현에서 물리쳤다.', '우금치에서 전투를 벌였다.', '전봉준 등이 고부 관아를 습격하였다.', '전투 전 농민을 모았다.'], 'answer': 1}",,"사건의 순서를 정리할 때, 각각의 사건이 발생한 시점을 고려하여 가장 먼저 일어난 것을 찾아보세요."
generation-for-nlp-464_aug,"경연에서 (가)이/가 중종에게 아뢰기를, “재행(才行)이 있어 임용할 만한 사람을 천거하여, 대궐의 뜰에 모아 놓고 친히 대책(對策)하게 한다면 인물을 많이 얻을 수 있을 것입니다. 이는 …(중략) … 한나라 현량과의 뜻을 이은 것입니다. 덕행은 여러 사람이 천거하는 바이므로 반드시 헛되거나 그릇 되는 것이 없을 것입니다.”라고 하였다.","{'question': '(가)가 제안한 인물 추천 방법과 관련된 내용으로 옳은 것은?', 'choices': ['인물 추천은 신분이 높은 사람들만을 대상으로 한다.', '임용할 인물들은 대궐의 뜰에 모여 직접 선발된다.', '추천된 인물들은 반드시 왕이 무조건 믿어야 한다.', '덕행 있는 인물은 국왕이 직접 선택해야 한다.', '인물 추천에 있어서 격식이 중시되어야 한다.'], 'answer': 2}",,"단락에서 (가)는 재능 있는 인물을 모아 대책하게 하는 방법을 언급했으며, 이는 추천 제도의 일환으로 해석할 수 있습니다."
