id,paragraph,question,choices,answer
mmlu_high_school_european_history_153,"이 지문에 나타난 정보는 무엇입니까?
""이탈리아 민족은 우리 시대 마침내 하나가 되었고, 모두는 통일을 기뻐했다. 그러나 우리는 통일이 너무 빠른지, 너무 철저하지 않은지 의심하는 것이 허용되었을지 모른다. 시칠리아 같은 땅의 이름 자체를 말소하고자, 대의를 위해 독립적 존재의 모든 흔적을 없애는 것은 분명히 통일을 너무 멀리 끌고 나가는 것이다. 아일랜드는 적어도 그 주권의 왕실 양식 일부를 형성하고 있지만 시칠리아는 더는 지리적 표현조차 아니라는 사실은 우리 감정을 상하게 한다. 루제루의 섬 왕국은 본토 왕국의 일곱 영지로 격하되었다. 그리고 이탈리아 통일로 또 다른 결과가 생겼는데, 이는 우리가 문제 없이 기뻐할 수 있으나, 우리가 내내 다루어 온 유럽사의 위대한 국면을 마침내 끝내는 것은 여전히 다소 슬픈 일이다. 이탈리아 군대가 해방된 로마에 입성했을 때만큼 과거와의 관계가 완전히 단절된 적은 없었다. 유럽사의 모든 새로움 중에서 가장 위대한 것은 로마가 인정된 범위와 경계를 갖춘 지배권의 중심이 되어, 현지 이탈리아 왕국에 뒤지지 않는 수장이 되었을 때였다. ""이탈리아의 수도 로마""는 우리 마음을 기쁘게 할 공식이었으나 그것은 로마의 세계 교회로서의 지위, 세계 교회로서의 전통을 공식적으로 말소하는 공식이었다.
그러나 이탈리아 왕국은 로마의 부속물이 아니다. 로마는 왕국의 수장이다. 전체는 부분보다 크다. 로마는 자신의 자유 의지와 이탈리아의 자유 의지로 이탈리아보다 열등해졌다. 이탈리아 왕국의 자발적인 수장이 됨으로써 무자비한 힘으로 프랑스 부서의 수장이 되었을 때 폐기되지 않았던 제국의 전통을 공식적으로 폐기했다.""
영국 역사가 겸 정치가 에드워드 A. 프리먼, 유럽사의 주요 시기, 1885년",저자가 양가적인 감정을 표현하는 19세기 유럽 주요 정치 운동의 결과는 무엇입니까?,"['낭만주의', '사회주의', '보수주의', '민족주의']",4
mmlu_high_school_european_history_154,"이 지문에 나타난 정보는 무엇입니까?
""모든 노예를 한데 모아 각각 문자 G를 표시한 후, 우리가 알기도 전에 황제의 몫인 5분의 1과 코르테스의 몫이 공제되었다. 이외에도 전날 밤에는 가장 아름다운 인디언 여성들이 비밀스럽게 제외되었고, 우리 군인 사이에 분열이 생기자 우리는 늙고 못생긴 여자들밖에는 남지 않았음을 알게 되었다... 또다른 군인은 코르테스에게 그가 멕시코에서 금으로 만든 사단에 충분히 지급하였는지 물었다. 왜냐하면 군인은 처음에 30만 페소라고 들었으나 나중에 우리가 도시에서 퇴각하여야 했을 때 처음에는 70만 페소였다는 추산을 들었기 때문이다. 그리고 이제 코르테스는 그토록 많은 고난을 겪고 상처를 입은 불쌍한 병사에게서 자그마한 보수를 빼앗고 아름다운 인디언 여인도 동료로 허락하지 않으려 했다...
[나중에] 코르테스는 사람들이 금괴를 여전히 아주 많이 갖고 있으며 그 결과 도박이 만연하다는 사실을 알고는(옛 속담에 따르면 금과 사랑은 오랫동안 감춰질 수 없기 때문이다) 모든 사람에게 알렸다. 우리가 퇴각하는 날 밤 획득한 금을 내놓으면 3분의 1은 다시 돌려주겠다고 하였으나 누구든지 금을 내놓지 않으면 전부 빼앗아 갈 것이라며, 명령에 따르지 않으면 가혹한 처벌을 가할 것이라 협박하였다. 많은 부하들이 명령 복종을 완전히 거부했으나 코르테스는 대출을 핑계로 엄청난 양을 갈취했다.…""
정복자 베르날 디아스 델 카스티요의 회고록, 1568년",코르테스 원정대 귀환 시 회고록에 설명된 행동의 결과는 다음 중 무엇이었습니까?,"['정치 상태 분권화', '농업 부문의 강화', '인플레이션율 증가', '유대인과 무슬림에 대한 관용 감소']",3
mmlu_high_school_european_history_155,"이 지문에 나타난 정보는 무엇입니까?
다음 발췌문을 읽으십시오.
가장 귀한 종류의 최고의 천재적 재능이 한 인간에게 이보다 더 풍부하게 부여된 적은 없었다. 나폴레옹의 천재성은 놀라울 따름이다. 모든 인간 지식의 분야는 그의 거대한 지성에 똑같이 친숙해 보였다. 세인트 헬레나에서 그와 나눈 대화는 대화를 수집한 사람들의 수많은 두툼한 기념비에 흩뿌려져 있어 매우 흥미로웠다. 투옥과 죽음이라는 오랜 고통을 겪으며 놀라운 경력에 일어난 사건, 우리 인류의 복지에 가장 깊은 관련이 있는 모든 주제, 도덕, 정치, 종교에 대해 완전한 자유를 누리며 대화했다. 그리 빛나는 감정과 발화의 에너지로 표현된 이 심오한 생각에 익숙해지면 힘을 얻지 못할 지성인은 없다.
—역사가 존 S. C. 애보트, 세인트 헬레나의 나폴레옹, 1855년",나폴레옹이 정복한 지역에서 프랑스 혁명이 국제적인 운동이 되도록 도운 방법을 고르십시오.,"['프랑스 프랑이 기반인 보편 통화 부과', '게릴라 저항을 잔혹히 진압', '봉건제와 장원주의 폐지', '프랑스어를 보편적 언어로 사용하도록 장려']",3
mmlu_high_school_european_history_156,"이 지문에 나타난 정보는 무엇입니까?
다음은 나폴레옹 보나파르트의 일기 내용이다.
파리의 기억력은 짧다. 내가 계속 아무것도 하지 않고 있으면 길을 잃게 된다. 이 위대한 바빌론에서 명성은 빠르게 대체된다. 내가 극장에 세 번 모습을 드러내면 사람들은 다시는 나를 보지 않을 것이다. 그러므로 자주 가지 않을 것이다. (일기, 1798년)
언론을 통제하지 않으면 집권을 사흘도 이어갈 수 없다. (일기, 1799년)
장군의 존재는 필수다. 그는 지도자이자, 군대를 통솔하는 최고 지휘관이다. 갈리아를 정복한 것은 로마 군대가 아닌 카이사르였으며, 로마 공화국 군대를 로마 성문 앞에서 떨게 만든 것은 카르타고 사람들이 아닌 한니발이었다. (일기, 1801년)
나의 힘은 나의 평판에서 나오고, 나의 명성은 내가 이긴 승리에서 나온다. 더 많은 영광과 승리가 뒷받침되지 않는다면 내 권력은 스러질 것이다. 정복이 지금의 나를 만들었다. 오직 정복만이 나를 유지할 수 있다. (일기, 1802년)
프랑스 혁명은 끝나고 이제 프랑스에는 오로지 당 하나만이 존재한다. 나는 신문이 나에 반하는 내용을 싣는 것을 절대 허용하지 않을 것이다. 독이 약간 든 짧은 기사 몇 건을 내보낼 수도 있겠으나 어느 화창한 날 입을 영원히 다물게 하리라. (일기, 1805년)",1802년 나폴레옹의 입성으로 알 수 있는 나폴레옹이 유럽 대부분을 정복한 부분적인 이유는 무엇입니까?,"['나폴레옹은 계속해서 군사적 승리를 거두지 못하면 권력을 잃을까 두려워했습니다.', '나폴레옹은 언론을 정복하려면 유럽 전체를 정복해야 한다고 믿었습니다.', '나폴레옹은 자신이 유럽 역사상 가장 위대한 지도자가 될 것이라는 자신감이 있었습니다.', '나폴레옹은 자신의 병사와 공동의 노력을 중요히 여겼습니다.']",1
mmlu_high_school_european_history_157,"이 지문에 나타난 정보는 무엇입니까?
아래 문서를 읽어보세요.
출처 1
그렇다면 기계를 사용하여 목화를 수입해 면화를 제조하고 다른 나라에서 공급됨으로써 어디서나 동등한 조건으로 조달될 수 있는 놀라운 성공을 거두었다. 우리 섬의 생산물이자 모든 나라에서 수요가 있는 양모를 생산하여 인류의 거의 보편적인 의류를 최대한 제작함으로써 합리적으로 더 큰 이점이 기대되지 않을까?
모직물 제조에서 스크리블링 밀, 방적 프레임, 플라이 셔틀은 육체 노동을 거의 3분의 1로 줄였고, 각각 첫 도입 시 노동자에게 경종을 울렸으나 각각 임금 상승과 무역 개선에 기여했다. 우리가 이들 기계를 사용하지 못하게 하려는 시도가 있었으나 의심의 여지 없이 사업에 종사하는 모두는 기계를 지키고자 노력할 것이다.
—리즈 옷감 상인의 진술, 1791년
출처 2
오라, 명성 높은 절단사 동지들
좋은 갈색 에일을 마시기를 좋아하지
거만한 폭군을 각각 쓰러뜨려라
손도끼, 작살, 총으로!
아, 나의 절단사 동지들
나의 용감한 동지여
건장하게 연장을 놀려라
전단 프레임이 부서졌네
나의 젊은 절단사여!
특별함은 여전히 발전하고
밤마다 군인들이 우리 주위를 맴돌지만
절단사 동지들이 여전히 춤을 이끈다네
손도끼, 작살, 총으로!
아, 나의 절단사 동지들
나의 용감한 동지여
건장하게 연장을 놀려라
전단 프레임이 부서졌네
나의 젊은 절단사여!
—러다이트 노래, 직물절단가 노래, c. 1812년",출처 2는 산업화가 가져온 변화 다음 중 무엇으로부터 가장 큰 동기를 부여받았습니까?,"['많은 농업 노동자가 새로운 산업 도시로 이동하며 도시화가 가속화되었습니다.', '산업화는 다양한 분야에 적용되며 상당한 인구 증가를 촉진했습니다.', '자신의 이익을 위해 의회는 산업화를 지지했습니다.', '사회경제적 변화로 노동 분업이 생겨 의식 있는 계급이 발전했습니다.']",4
mmlu_high_school_european_history_158,"이 지문에 나타난 정보는 무엇입니까?
다음 인용문을 읽어보십시오.
나는 이제 의문의 여지 없이, 태양 주위에 금성과 수성이 떠돌고 있듯 하늘에 목성 주위에 세 별이 떠돌고 있음을 확신하게 되었고, 이후 비슷한 경우 관찰한 결과 일광보다 더 분명해졌다. 그런 별이 세 개만 있었던 것도 아니다. 네 떠돌이 별이 목성 주위를 공전하는데, 나중에 더 자세히 관찰한 변화를 여기 설명한다. 망원경으로 그 별 사이의 거리도 측정했다. . . .
이것이 최근에 내가 처음 발견한 네 메디치 행성을 관찰한 것이다. 비록 이 자료에서 기간이 아직 수치 형식으로 재구성되지는 않았으나 적어도 주목할 만한 사실 몇 가지를 증거로 제시하는 것은 타당하다. 무엇보다도, 별은 때로 목성을 같은 간격으로 따라가고 앞서며, 목성 동서쪽으로 매우 제한된 거리 안에 머물며 역행 및 순행을 일정한 방식으로 동반하여 누구도 의심할 수 없다. 목성을 중심으로 공전하는 동시에 우주 중심을 중심으로 12년 주기를 달성한다.
—갈릴레오 갈릴레이, 1610년",위 관찰에서 부분 도출된 다음 결론 중 시간이 지나며 가장 혁명적이게 된 것은 무엇입니까?,"['목성 주위를 움직이는 듯한 더 작은 별 네 개가 있었습니다.', '지구는 우주의 중심이 아닙니다.', '하늘은 신만 있는 것이 아니라 서로를 중심으로 회전하는 천체로 이루어져 있습니다.', '지구는 무한한 우주, 심지어는 다중우주에 있는 하나의 작은 행성일 뿐입니다.']",4
mmlu_high_school_european_history_159,"이 지문에 나타난 정보는 무엇입니까?
페레스트로이카[개혁]는 우리 사회주의 사회의 심오한 발전 과정에서 발생하는 긴급한 필요다. 이 사회는 변화의 시기가 무르익었다. 오랫동안 갈망해 왔다. 페레스트로이카 시작이 조금이라도 지연되면 가까운 장래 내부 상황이 악화될 수 있었고, 솔직히 말하면 심각한 사회, 경제, 정치적 위기를 겪게 되었으리라.
미하일 고르바초프, 페레스트로이카: 조국과 세계를 위한 신사고, 1987년",다음 중 위 글로부터 추정할 수 있는 고르바초프의 주장은?,"['페레스트로이카의 필요성은 소련 사회에 갑자기 찾아왔습니다', '페레스트로이카의 필요성은 과장되었습니다', '페레스트로이카의 필요성은 오랫동안 형성되어 왔습니다', '페레스트로이카의 시대는 지났습니다']",3
mmlu_high_school_european_history_160,"이 지문에 나타난 정보는 무엇입니까?
""공산주의라는 유령 하나가 유럽을 떠돌고 있다. 교황과 차르, 메테르니히와 기조, 프랑스 급진주의자와 독일 경찰 스파이를 포함한 구 유럽의 모든 강대국은 이 유령을 쫓아내고자 신성한 동맹을 맺었다.
이 사실로 두 결과가 발생한다.
I. 이미 유럽 모든 강대국이 공산주의 자체가 하나의 세력임을 인정하고 있다.
II. 이제 공산주의자는 전 세계에 맞서 견해, 목표, 경향을 공개 발표하고 공산당 자체 선언문으로 공산주의 유령이라는 동화에 대응해야 한다.""
칼 마르크스와 프리드리히 엥겔스, 공산당 선언, 1848년",현대 역사가들은 이 팜플렛의 출판 시기가 다음 중 어떤 사건과 시기가 일치한다고 기억합니까?,"['같은 해 유럽을 휩쓴 일련의 혁명', '그리스 반도에 대한 오스만 제국의 압력 증가', '새로운 지하 팜플렛 배포 시스템', '반유대주의가 유럽의 강력한 세력으로 다시 등장']",1
mmlu_high_school_european_history_161,"이 지문에 나타난 정보는 무엇입니까?
제1조: 일방은 독일, 오스트리아-헝가리, 불가리아, 터키, 타방은 러시아가 그들 사이의 전쟁 상태의 종료를 선언한다. 앞으로 서로 평화롭게 우호적으로 살기로 결정한다. …
제3조: 이전에 러시아에 속했던 체약국이 합의한 경계선 서쪽 영토는 더는 러시아 주권의 적용을 받지 않는다. 합의된 경계선은 이 평화조약의 핵심 부분으로 제출된 지도에 표시되어 있다. 경계선의 정확한 확정은 러시아-독일 위원회에 의해 확립될 것이다.
브레스트-리토프스크 조약, 1918년 3월 14일",브레스트-리토프스크 조약은 다음 중 어떤 것의 결과로 가장 잘 설명할 수 있습니까?,"['볼셰비키는 자신들의 혁명적 성과를 굳건히 하고자 러시아의 전쟁 노력을 중단할 필요가 있었음', '볼셰비키 지도자들의 부패와 러시아 기업 이익과의 결탁', '삼국협상 해체', '볼셰비키 정부에 반대하는 소위 러시아 백군에 대한 프랑스와 영국의 지원이 제공됨']",1
mmlu_high_school_european_history_162,"이 지문에 나타난 정보는 무엇입니까?
다음은 1889년 파리박람회에 대한 설명입니다.
""박람회 기간 동안, 특히 대의회와 프랑스 협회가 회의를 열었던 8월 파리에서 인류의 자연사를 연구할 기회는 인류학 역사상 유례없는 기회였다. 프랑스 수도는 언제든 인류학자에게 드문 이점을 제공한다. 브로카 박물관과 실험실, 팔레 드 쥐스티스에 있는 베르티옹의 인체측정 수술, 인류학 에꼴 강의 과정, 파리 식물원의 수집품, 의학 에꼴의 고유 작업 시설, 비교 해부학자와 생물학자에게 일자리를 풍부하게 제공하는 병원이 있다.""
오티스 T. 메이슨, 미국 민족학자 겸 큐레이터, 1889년",이 구절에서 주로 설명된 분야가 탄생한 시점을 고르십시오.,"['과학 학회에는 자연 세계 연구에 관심이 덜한 회원을 유치할 새로운 방법이 필요했습니다.', '프랑스 식민지 전체에 인권을 확대하려는 갑작스런 관심이 나타났습니다.', '유럽의 지배력이 전 세계 여러 지역으로 갑자기 확장되며 과학적 원리가 다른 문화에도 적용되었습니다.', '아프리카와 아시아 이민자들이 대규모로 유럽에 도착했습니다.']",3
mmlu_high_school_european_history_163,"이 지문에 나타난 정보는 무엇입니까?
오랫동안 교육 받은 독일인들은 처음에는 특별한 독일의 사명을 주장함으로써, 1945년 패망 이후에는 독일의 서구로부터의 이탈을 비판함으로써 그것에 긍정적으로 응답했다. 오늘날은 부정적인 견해가 지배적이다. 현재 우세한 견해에 따르면 독일은 ‘독일만의 고유한 길’이라고 말하는 것을 정당화할 만큼 유럽 강대국들과 별반 다르지 않았다. 그리고 어떤 경우든 지구상의 어떤 국가도 ‘일반적인 길’을 걸었다고 말할 수는 없다.
하인리히 아우구스트 빙클러, 독일: 서부로 가는 긴 길 1권, 2006년",이 구절로 추론할 수 있는 것을 고르십시오.,"['역사상 독일만의 독특한 길 개념은 독일에서 지배적인 여론이었던 적이 없습니다.', '빙클러는 독일 역사에 대한 마르크스주의적 견해를 옹호합니다.', '독일에서는 역사상 독일만의 독특한 길의 존재를 놓고 오랫동안 논쟁해 왔습니다.', '역사상 독일만의 독특한 길에 대한 의문이 완전히 해소되었습니다.']",3
mmlu_high_school_european_history_164,"이 지문에 나타난 정보는 무엇입니까?
다음 정부 규정을 읽어보십시오.
언론법
이 법령이 유효한 동안 일간지 형태나 20매를 초과하지 않는 연재물로 간행되는 출판물은 연방 어느 주에서도 국가공무원의 사전 인지 및 승인 없이 출판될 수 없습니다. 상기 언급된 분류에 속하지 않는 저작물은 현재 연방 개별 주에서 유효하거나 제정될 수 있는 법률에 따라 처리된다. . . . 연방 각 주는 범죄를 직접 저지른 주뿐만 아니라 연방 전체에 대해 책임을 지며, 감독 하에 게재되어 다른 주의 명예나 안전을 침해하거나 헌법이나 행정을 공격하는 모든 출판물에 책임을 진다. . . .
—독일 주가 채택한 카를스바트 결의, 1819 년",다음 19세기 인물 중 위 법령에 묘사된 자유주의자들에게 반대할 가능성이 가장 적은 사람은 누구였습니까?,"['교황 비오 9세', '클레멘스 폰 메테르니히', '주세페 마치니', '프리드리히 빌헬름 1세']",3
mmlu_high_school_us_history_165,"이 지문에 나타난 정보는 무엇입니까?
""넓고 무한한 미래는 위대한 미국의 시대가 될 것이다. 많은 나라로 구성된 나라는 거대한 공간과 시간의 영역에서 인류에게 신성한 원칙의 탁월함을 현시하고, 가장 고귀하며 거룩하고 참된 자를 숭배하고자 역대 바쳐진 가장 고귀한 성전을 지상에 세우는 운명을 부여받았다. 그 바닥은 반구가 될 것이다. 그 지붕은 별 가득한 하늘의 창공이 될 것이며, 그 집합은 행복한 수백만으로 구성되고 주인을 부르지 않고 형제애의 법칙이자 '인간 사이의 평화와 선의'의 법인 신의 자연과 도덕적 평등 법칙에 따라 통치하는 많은 공화국의 동맹이 되리라.""
존 L. 오설리번, ""미래의 위대한 국가"", 1839년",미국이 오리건 영토를 점령한 방법은 무엇입니까?,"['미국은 전후 프랑스와의 조약으로 이 영토를 부여받았습니다.', '미국은 그곳을 거주하던 아메리카 원주민으로부터 구입했습니다.', '이 지역에 가장 먼저 도착한 미국 정착민이 자신의 나라를 위해 주장했습니다.', '영국은 교섭한 조약의 일환으로 이 지역을 미국에 양도했습니다.']",4
mmlu_high_school_us_history_166,"이 지문에 나타난 정보는 무엇입니까?
종교적 직업과 예배에서 양심의 자유가 제한된다면 시민의 자유를 최대한 누리더라도 진정으로 행복할 수 있는 자는 없기 때문입니다. 그리고 전능하신 하나님은 양심의 유일한 주이시며, 빛과 영의 아버지이자, 지성인을 계몽하고 사람들의 이해를 설득하고 확신을 주는 모든 신성한 지식, 신앙, 예배의 입안자이자 대상이십니다. 저는 이로써 이 지역에 거주하는 그 누구도, 세계의 창조자, 유지자, 통치자이신 전능하신 하나님께 고백하고 믿으며, 시민 정부 아래서 조용히 생활할 의무가 있다고 공언하는 자는, 어떤 경우에도 자신의 양심적인 설득이나 관행으로 인해 자신의 인격이나 재산이 타락하거나 피해를 입어서는 안 되며, 종교적 예배, 장소, 사역을 빈번히 하거나 유지할 것을 자신의 정신에 반대하여 강요받아서는 안 됨을 인정하고 선언합니다.…
—윌리엄 펜, 윌리엄 펜이 부여한 특권 헌장,
펜실베이니아 및 영토 주민들에게 보내는 편지, 1701년 10월 28일",펜의 특권 헌장으로 펜실베이니아는 어떤 변화를 맞았습니까?,"['영국령 아메리카에서 종교적 다양성이 가장 높은 식민지가 되었습니다.', '미국에서 종교적 다양성이 낮은 편인 식민지가 되었씁니다.', '마녀사냥과 대중적인 미신으로 악명이 높아졌습니다.', '전통적 종교 관습에 대한 적대감으로 유명해졌습니다.']",1
mmlu_high_school_us_history_167,"이 지문에 나타난 정보는 무엇입니까?
""우리는 공교육 분야에서 '분리하되 평등'이라는 원칙이 설 자리가 없다는 결론을 내렸다. 분리된 교육시설은 본질적으로 불평등하다. 따라서 우리는 이로 인해 소송을 제기한 원고 및 기타 유사한 상황에 처한 사람들은 분리로 인해 수정헌법 제14조로 보장된 법률의 동등한 보호를 받지 못한다고 판단한다.""
브라운(Brown) 대 교육위원회, 1954년",학교의 인종분리 철폐는 부분적으로 다음 중 어떤 계획이 약속대로 이행되지 않은 데 대한 대응이었습니까?,"['위대한 사회', '공정 정책', '뉴딜', '재건']",4
mmlu_high_school_us_history_168,"이 지문에 나타난 정보는 무엇입니까?
""300여년 전 식민지 시대 미국 연방의 기반이 놓인 이래 우리 해안에 새로 온 사람을 대상으로 끊임없는 불만과 다소 격렬한 박해가 이루어져 왔다. 또한 1840년경 의회 보고서에는 영국인, 스코틀랜드인, 웨일스인 이민자를 극빈자, 범죄자 등이라며 비난하는 내용이 가득하다. 아일랜드계와 독일계 디트로이트 노인들은 1840년부터 수십 년 동안 고국의 시민적, 인종적, 종교적 박해를 피해 건너온 아일랜드계와 독일계의 거대한 물결에 맞서 맹렬하고 장황한 비난과 선전을 벌였다고 했다. 큐 클럭스 클랜의 직계 조상인 ""무지당(Know-Nothings)""은 아일랜드인과 독일인을 잡종, 쓰레기, 외국인, 우리 기관에 대한 위협이라며 영광스러운 역사와 조상을 자랑하는 다른 훌륭한 코카서스 인종의 일족이 오늘날 비난을 받고 있는 것과 마찬가지로 신랄히 비난했다…. 그러나 오늘날 인종적 나병환자는 이탈리아인, 스페인인, 폴란드인, 유대인, 그리스인, 러시아인, 발칸인 등이다…. 이 법안에서 우리는 최악의 인종차별을 발견한다. 10년마다 실시하는 인구 조사에서 84년 전으로 돌아가려는 고의적인 시도인데, 특히 최근 세계대전 동맹국인 폴란드와 이탈리아에 타격을 가하고자 동유럽과 남부 유럽 민족을 겨냥한 듯하다.""
로버트 H. 클랜시(Robert H. Clancy), 의회 기록, 68차 의회, 1차 회기, 1924년",다음 입법안 중 토착주의 사례로 가장 가까운 것은 무엇입니까?,"['1935년 와그너법', '1798년 외국인 및 선동법', '1917년 간첩법', '1965년 이민 및 국적법']",2
mmlu_high_school_us_history_169,"이 지문에 나타난 정보는 무엇입니까?
이제 우리는 사회를 조직했고, ""모든 사람은 왕""이라는 모토를 가진 사회를 ""부를 공유하는 사회""라고 부릅니다.
우리는 국내 거물의 부를 제한할 것을 제안합니다. 미국 모든 가족은 평균 15,000달러의 부가 있습니다. 오늘 현재의 상황입니다.
우리는 균등하게 나누는 것을 제안하지는 않습니다. 부의 분배를 제안하지는 않지만, 모든 가족에게 가해지는 빈곤을 제한할 것을 제안합니다. 평등을 보장하려고 노력하리라고는 말하지 않을 것입니다... 하지만 평균의 3분의 1은 한 가족에게는 너무 낮으며, 일가족에 약 5,000달러의 부를 보장해야 한다고 주장합니다. 이는 주택, 자동차, 라디오, 일상 편의시설, 자녀를 교육할 기회로는 충분합니다.…
우리는 재산을 제한할 것입니다. 현재 계획은 어떤 사람도 $50,000,000 초과 소유를 허용하지 않는 겁니다. 그 한도 내에서 프로그램의 균형을 이룰 수 있다고 생각합니다.
—루이지애나주 상원의원 휴이 P. 롱, 라디오 연설, 1934년 2월 23일",프랭클린 D. 루즈벨트 대통령이 롱 상원의원 같은 정치적 도전에 취한 조치는 무엇입니까?,"['재선 불출마 선언', '사회보장 포함 일련의 입법인 제2뉴딜 개시', '일본이 진주만을 폭격하게 허용하여 사람들의 주의를 돌림', '의회에 세금 인하와 경제규제 완화 촉구']",2
mmlu_high_school_us_history_170,"질문은 다음과 같은 정보를 포함합니다.
“나는 한 때 억압의 도구였고
바보처럼 녹색이었다
독점 기업들은 담합해
나 같은 촌뜨기를 짓밟았다.
“철도 기업과 오랜 당 간부들은
달콤한 합의를 이루었다
그리고 나 같은 촌뜨기를
짓밟는 일은 쉬울 거라고 생각했다.
––“촌뜨기”",이 노래와 연결된 운동이 강조하는 1800년대 후반 보다 광범위한 사회의 발전은 다음 중 무엇입니까?,"['특히 대기업 관련 정부 부패로 대중은 대중 통제 강화와 지방, 주, 중앙 정부 개혁을 요구하였습니다.', '고통을 겪는 아프리카계 미국인과 백인 농민, 도시 공장 노동자의 대규모 운동은 연방 법률에 상당한 영향력을 행사할 수 있었습니다.', '이 시대 양당체제가 무너지고 창당 10년 이내 의회를 장악할 수 있는 주요 정당이 추가로 등장했습니다.', '1890년대 개척지에서 아메리칸 인디언과 전투가 계속되어 서부 농부들이 두려워하고 고통받았습니다.']",1
mmlu_high_school_us_history_171,"이 지문에 나타난 정보는 무엇입니까?
""헌법을 경건한 존경심을 가지고 바라보며 차마 만질 수 없을 만큼 신성한 언약궤처럼 여기는 자들이 있습니다. 이런 사람들은 이전 시대 사람들에게 인간 이상의 지혜가 있었다고 여기며 이들이 한 일이 수정할 수 없는 것이라고 생각합니다… 하지만 저는 법과 제도가 인간 정신의 진보와 보조를 맞추어야 함도 압니다. 인간 정신이 더욱 발전하고, 더욱 계몽되고, 새로운 발견이 이루어지고, 새로운 진실이 밝혀지고, 환경이 변하며 방식과 의견도 변한다면 제도도 발전하여 시대에 보조를 맞춰야 합니다.""
토머스 제퍼슨(Thomas Jefferson), 1816년",초기 미국 정당의 존재에 관한 다음 설명 중 가장 정확한 것은 무엇입니까?,"['헌법 초안 작성 후 주의 권리와 경제적 이익 경쟁을 놓고 지속적으로 논쟁한 결과, 연방주의자와 민주당원-공화당원 같은 정당이 결성되었습니다.', '워싱턴은 정당의 영향력에 대해 경고했으나 마지못해 연방당의 지지를 받아들였습니다.', '연방주의자들이 프랑스와 영국과의 외교정책에 대한 통제권을 주장한 1812년 전쟁 전에는 정당이 존재하지 않았습니다.', '1824년 존 퀸시 애덤스가 휘그당을 창당할 때까지 두 주요 정당이 초기 대선을 지배했습니다.']",2
mmlu_high_school_us_history_172,"이 지문에 나타난 정보는 무엇입니까?
대형 신발 공장 파업 중 헐 하우스에서 열린 소녀 노동자 모임에서 진행된 토론을 통해, 가장 쉽게 겁먹고 항복한 파업 노동자는 당연히 식비를 내는 소녀들이었으며, 지나치게 뒤처지면 퇴출될까봐 두려웠음이 분명해졌다. 특별한 고난이 있었던 사건을 낭독한 후 그중 하나는 이렇게 외쳤다. ""우리만의 기숙 클럽이 있어 이럴 때 서로 돕는다면 좋지 않을까?"" 그 후 사건은 빠르게 진행되었다. 우리는 ... 그러한 사업의 어려움과 장점을 모두 논했고, 1891년 5월 1일 헐 하우스 근처에 두 개의 편안한 아파트를 임대하고 가구를 놓았다. 복지관은 가구를 책임지고 첫 달 임대료를 지불했지만, 이후에는 회원들이 직접 클럽을 관리했다.… 3년차 말, 클럽은 원래 건물에 있던 아파트 6개를 모두 점유했으며 회원 수는 50명이었다.
—제인 애덤스, 헐 하우스에서의 20년, 1912년",다음 중 정착 시설 직원이 동기를 부여받을 가능성이 가장 높은 것은?,"['사회복음주의', '사회다윈주의', '공산주의', '도시 정치기구의 지원']",1
mmlu_high_school_us_history_173,"이 지문에 나타난 정보는 무엇입니까?
""링컨은 노예제를 강력하게 반대했으나 노예제 폐지론자나 급진 공화당원도 아니었고 자신이 그렇다고 주장한 적도 없다. 링컨은 ‘어디에 있건 모든 사람은 자유로울 수 있다’는 개인적 소망을 자주 언급했으나 남부의 노예 재산권을 인정한 헌법 및 법률 체제에서 자신의 입법자, 의원이자 대통령으로서의 공식적인 의무와 소망의 구분을 명확히 했습니다. 노예해방 선언문을 발표한 후에도 점진적 폐지를 선호한다는 입장을 계속 밝혔다. 그의 인종적 견해는 남북전쟁 중 바뀌었으나 결코 프레더릭 더글러스나 웬델 필립스 같은 노예폐지론자, 찰스 섬너 같은 급진적 공화당원처럼 원칙을 지키는 평등주의자였던 적이 없다.
—에릭 포너, 불타는 재판, 2010년",링컨 대통령의 노예해방 선언으로 남북전쟁의 과정이 어떻게 변경되었습니까?,"['선언문으로 인해 남부연합이 자신들의 대의가 무익함을 깨달아 전쟁은 신속하게 종결되었습니다.', '선언문으로 인해 영국이 북부연방 편에 서서 전투에 참여하게 되어 전쟁 규모가 커졌습니다.', '남부연합의 제퍼슨 데이비스 대통령은 노예해방을 위한 북부연방의 노력에 대규모 저항을 맹세했습니다.', '미국의 전쟁 목표가 더는 북부연방 보존에만 집중되지 않았습니다.']",4
